No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5_1ago,pm2.5_2ago,pm2.5_3ago
353,2010,1,15,16,37,-17,-2,1037,cv,2.23,0,0,36,35,31
354,2010,1,15,17,64,-15,-5,1036,SE,0.89,0,0,37,36,35
355,2010,1,15,18,83,-15,-6,1036,cv,0.89,0,0,64,37,36
356,2010,1,15,19,91,-15,-6,1037,cv,1.78,0,0,83,64,37
357,2010,1,15,20,90,-14,-6,1037,SE,1.79,0,0,91,83,64
358,2010,1,15,21,102,-14,-8,1036,SE,3.58,0,0,90,91,83
359,2010,1,15,22,94,-14,-10,1037,cv,0.89,0,0,102,90,91
360,2010,1,15,23,87,-15,-11,1036,cv,1.78,0,0,94,102,90
361,2010,1,16,0,141,-15,-11,1036,cv,2.67,0,0,87,94,102
362,2010,1,16,1,211,-16,-13,1036,NE,0.89,0,0,141,87,94
363,2010,1,16,2,242,-16,-12,1036,cv,0.89,0,0,211,141,87
364,2010,1,16,3,271,-16,-13,1035,NE,0.89,0,0,242,211,141
365,2010,1,16,4,249,-15,-12,1035,NE,1.78,0,0,271,242,211
366,2010,1,16,5,200,-14,-10,1034,NW,1.79,0,0,249,271,242
367,2010,1,16,6,147,-15,-10,1034,NW,2.68,0,0,200,249,271
368,2010,1,16,7,114,-15,-11,1034,NW,4.47,0,0,147,200,249
369,2010,1,16,8,102,-15,-11,1034,NW,6.26,0,0,114,147,200
370,2010,1,16,9,108,-14,-9,1034,NW,8.05,0,0,102,114,147
371,2010,1,16,10,135,-14,-9,1034,NW,9.84,0,0,108,102,114
372,2010,1,16,11,120,-13,-6,1034,cv,0.89,0,0,135,108,102
373,2010,1,16,12,148,-13,-5,1033,NW,1.79,0,0,120,135,108
374,2010,1,16,13,127,-12,-4,1031,cv,0.89,0,0,148,120,135
375,2010,1,16,14,128,-12,-3,1031,cv,1.78,0,0,127,148,120
376,2010,1,16,15,140,-12,-3,1030,cv,2.67,0,0,128,127,148
377,2010,1,16,16,148,-11,-3,1030,cv,3.56,0,0,140,128,127
378,2010,1,16,17,150,-11,-4,1031,NE,0.89,0,0,148,140,128
379,2010,1,16,18,154,-12,-7,1031,cv,0.89,0,0,150,148,140
380,2010,1,16,19,197,-12,-7,1032,cv,1.78,0,0,154,150,148
381,2010,1,16,20,235,-12,-8,1032,cv,2.23,0,0,197,154,150
382,2010,1,16,21,261,-12,-9,1032,cv,3.12,0,0,235,197,154
383,2010,1,16,22,269,-13,-11,1032,NW,0.89,0,0,261,235,197
384,2010,1,16,23,266,-14,-11,1032,NW,2.68,0,0,269,261,235
385,2010,1,17,0,263,-15,-12,1032,NW,5.81,0,0,266,269,261
386,2010,1,17,1,241,-14,-11,1032,cv,0.45,0,0,263,266,269
387,2010,1,17,2,205,-14,-11,1031,cv,1.34,0,0,241,263,266
388,2010,1,17,3,160,-14,-12,1031,NW,1.79,0,0,205,241,263
389,2010,1,17,4,150,-14,-12,1031,NW,3.58,0,0,160,205,241
390,2010,1,17,5,148,-14,-10,1030,NW,6.71,0,0,150,160,205
391,2010,1,17,6,208,-14,-11,1030,NW,9.84,0,0,148,150,160
392,2010,1,17,7,209,-15,-10,1030,NW,11.63,0,0,208,148,150
393,2010,1,17,8,183,-13,-10,1030,NW,14.76,0,0,209,208,148
394,2010,1,17,9,161,-13,-8,1030,NW,17.89,0,0,183,209,208
395,2010,1,17,10,182,-12,-6,1030,cv,0.45,0,0,161,183,209
396,2010,1,17,11,230,-11,-5,1030,cv,1.34,0,0,182,161,183
397,2010,1,17,12,170,-11,-4,1029,cv,2.23,0,0,230,182,161
398,2010,1,17,13,172,-11,-3,1028,cv,3.12,0,0,170,230,182
399,2010,1,17,14,154,-10,-1,1027,cv,4.01,0,0,172,170,230
400,2010,1,17,15,166,-11,-1,1027,cv,4.46,0,0,154,172,170
401,2010,1,17,16,177,-10,-1,1026,SE,0.89,0,0,166,154,172
402,2010,1,17,17,191,-10,-3,1026,SE,1.78,0,0,177,166,154
403,2010,1,17,18,212,-10,-5,1027,SE,2.67,0,0,191,177,166
404,2010,1,17,19,250,-10,-6,1027,NE,0.89,0,0,212,191,177
405,2010,1,17,20,268,-11,-7,1027,cv,0.45,0,0,250,212,191
406,2010,1,17,21,317,-10,-7,1027,cv,0.9,0,0,268,250,212
407,2010,1,17,22,291,-11,-9,1027,cv,1.35,0,0,317,268,250
408,2010,1,17,23,313,-12,-9,1027,NE,0.89,0,0,291,317,268
409,2010,1,18,0,282,-12,-10,1028,cv,0.89,0,0,313,291,317
410,2010,1,18,1,282,-13,-11,1028,NW,3.13,0,0,282,313,291
411,2010,1,18,2,303,-11,-9,1028,NW,4.92,0,0,282,282,313
412,2010,1,18,3,349,-13,-10,1028,NW,6.71,0,0,303,282,282
413,2010,1,18,4,407,-13,-11,1028,NW,7.6,0,0,349,303,282
414,2010,1,18,5,361,-13,-11,1027,NE,1.79,0,0,407,349,303
415,2010,1,18,6,234,-14,-11,1028,NW,0.89,0,0,361,407,349
416,2010,1,18,7,149,-14,-11,1028,NW,4.02,0,0,234,361,407
417,2010,1,18,8,147,-14,-11,1028,NW,5.81,0,0,149,234,361
418,2010,1,18,9,184,-11,-6,1028,NW,9.83,0,0,147,149,234
419,2010,1,18,10,161,-10,-5,1028,NW,11.62,0,0,184,147,149
420,2010,1,18,11,137,-9,-3,1028,NW,13.41,0,0,161,184,147
421,2010,1,18,12,146,-8,-1,1027,NW,15.2,0,0,137,161,184
422,2010,1,18,13,144,-9,0,1026,NW,16.99,0,0,146,137,161
423,2010,1,18,14,154,-9,1,1025,NE,1.79,0,0,144,146,137
424,2010,1,18,15,173,-9,1,1025,cv,0.89,0,0,154,144,146
425,2010,1,18,16,188,-8,1,1025,SE,0.89,0,0,173,154,144
426,2010,1,18,17,203,-7,-1,1025,SE,2.68,0,0,188,173,154
427,2010,1,18,18,233,-7,-2,1025,cv,0.89,0,0,203,188,173
428,2010,1,18,19,408,-7,-3,1025,SE,0.89,0,0,233,203,188
429,2010,1,18,20,435,-5,-2,1026,cv,0.89,0,0,408,233,203
430,2010,1,18,21,403,-5,-1,1026,NW,1.79,0,0,435,408,233
431,2010,1,18,22,360,-5,-1,1026,NW,3.58,0,0,403,435,408
432,2010,1,18,23,402,-6,-1,1026,cv,0.89,0,0,360,403,435
433,2010,1,19,0,358,-4,-1,1025,NW,1.79,0,0,402,360,403
434,2010,1,19,1,383,-5,-1,1024,NW,4.92,0,0,358,402,360
435,2010,1,19,2,332,-5,-1,1024,NW,6.71,0,0,383,358,402
436,2010,1,19,3,274,-5,-1,1023,NW,8.5,0,0,332,383,358
437,2010,1,19,4,256,-4,-1,1022,NW,10.29,0,0,274,332,383
438,2010,1,19,5,302,-4,-1,1021,NW,11.18,0,0,256,274,332
439,2010,1,19,6,330,-4,-1,1021,NW,12.07,0,0,302,256,274
440,2010,1,19,7,367,-4,-1,1021,NW,13.86,0,0,330,302,256
441,2010,1,19,8,297,-4,0,1021,cv,0.89,0,0,367,330,302
442,2010,1,19,9,331,-4,0,1021,NW,1.79,0,0,297,367,330
443,2010,1,19,10,323,-4,0,1021,cv,0.89,0,0,331,297,367
444,2010,1,19,11,339,-5,1,1021,NW,1.79,0,0,323,331,297
445,2010,1,19,12,301,-5,1,1020,cv,0.89,0,0,339,323,331
446,2010,1,19,13,310,-4,1,1019,cv,1.34,0,0,301,339,323
447,2010,1,19,14,305,-4,1,1018,NE,0.89,0,0,310,301,339
448,2010,1,19,15,313,-3,2,1018,cv,0.45,0,0,305,310,301
449,2010,1,19,16,336,-3,2,1018,cv,1.34,0,0,313,305,310
450,2010,1,19,17,357,-2,2,1018,NE,0.89,0,0,336,313,305
451,2010,1,19,18,485,-3,1,1018,cv,0.89,0,0,357,336,313
452,2010,1,19,19,426,-3,2,1020,NW,1.79,0,0,485,357,336
453,2010,1,19,20,403,-3,1,1020,NW,4.92,0,0,426,485,357
454,2010,1,19,21,374,-3,0,1021,NW,6.71,0,0,403,426,485
455,2010,1,19,22,333,-3,0,1021,NW,8.5,0,0,374,403,426
456,2010,1,19,23,343,-3,1,1020,NW,11.63,0,0,333,374,403
457,2010,1,20,0,364,-2,0,1021,NW,14.76,0,0,343,333,374
458,2010,1,20,1,389,-2,-1,1022,NW,16.55,0,0,364,343,333
459,2010,1,20,2,368,-4,-2,1022,NW,19.68,0,0,389,364,343
460,2010,1,20,3,267,-2,-1,1023,NW,25.49,0,0,368,389,364
461,2010,1,20,4,71,-3,1,1023,NW,28.62,0,0,267,368,389
462,2010,1,20,5,81,-3,0,1024,NW,31.75,0,0,71,267,368
463,2010,1,20,6,51,-5,2,1026,NW,36.67,0,0,81,71,267
464,2010,1,20,7,49,-9,1,1027,NW,41.59,0,0,51,81,71
465,2010,1,20,8,44,-10,0,1028,NW,48.74,0,0,49,51,81
466,2010,1,20,9,45,-10,0,1030,NW,55.89,0,0,44,49,51
467,2010,1,20,10,35,-11,1,1032,NW,63.04,0,0,45,44,49
468,2010,1,20,11,29,-13,0,1033,NW,71.09,0,0,35,45,44
469,2010,1,20,12,27,-13,0,1033,NW,78.24,0,0,29,35,45
470,2010,1,20,13,29,-13,-1,1033,NE,8.05,0,0,27,29,35
471,2010,1,20,14,16,-13,-1,1032,NW,7.15,0,0,29,27,29
472,2010,1,20,15,23,-15,-1,1032,NE,5.81,0,0,16,29,27
473,2010,1,20,16,28,-14,-1,1033,NW,5.81,0,0,23,16,29
474,2010,1,20,17,22,-15,-2,1033,NW,12.96,0,0,28,23,16
475,2010,1,20,18,11,-16,-3,1034,NW,21.01,0,0,22,28,23
476,2010,1,20,19,25,-17,-4,1035,NW,28.16,0,0,11,22,28
477,2010,1,20,20,16,-19,-3,1036,NW,37.99,0,0,25,11,22
478,2010,1,20,21,20,-18,-4,1037,NW,46.93,0,0,16,25,11
479,2010,1,20,22,20,-19,-4,1038,NW,55.87,0,0,20,16,25
480,2010,1,20,23,18,-19,-5,1038,NW,65.7,0,0,20,20,16
481,2010,1,21,0,18,-20,-6,1038,NW,75.53,0,0,18,20,20
482,2010,1,21,1,17,-20,-6,1038,NW,85.36,0,0,18,18,20
483,2010,1,21,2,17,-20,-7,1038,NW,95.19,0,0,17,18,18
484,2010,1,21,3,17,-22,-8,1038,NW,103.24,0,0,17,17,18
485,2010,1,21,4,15,-23,-8,1038,NW,111.29,0,0,17,17,17
486,2010,1,21,5,19,-24,-9,1038,NW,118.44,0,0,15,17,17
487,2010,1,21,6,16,-24,-9,1038,NW,128.27,0,0,19,15,17
488,2010,1,21,7,18,-25,-9,1038,NW,138.1,0,0,16,19,15
489,2010,1,21,8,18,-25,-8,1039,NW,147.04,0,0,18,16,19
490,2010,1,21,9,18,-25,-8,1039,NW,155.98,0,0,18,18,16
491,2010,1,21,10,26,-22,-7,1039,NW,160.9,0,0,18,18,18
492,2010,1,21,11,26,-22,-7,1038,NE,3.13,0,0,26,18,18
493,2010,1,21,12,25,-22,-5,1037,NW,4.02,0,0,26,26,18
494,2010,1,21,13,24,-21,-5,1035,NE,3.13,0,0,25,26,26
495,2010,1,21,14,15,-21,-4,1034,SE,1.79,0,0,24,25,26
496,2010,1,21,15,17,-20,-3,1034,NE,1.79,0,0,15,24,25
497,2010,1,21,16,15,-21,-2,1033,NW,4.92,0,0,17,15,24
498,2010,1,21,17,21,-20,-2,1033,NW,10.73,0,0,15,17,15
499,2010,1,21,18,40,-20,-2,1034,NW,15.65,0,0,21,15,17
500,2010,1,21,19,51,-19,-3,1034,NW,21.46,0,0,40,21,15
501,2010,1,21,20,45,-19,-3,1035,NW,25.48,0,0,51,40,21
502,2010,1,21,21,61,-17,-8,1035,NE,0.89,0,0,45,51,40
503,2010,1,21,22,72,-18,-9,1035,NW,1.79,0,0,61,45,51
504,2010,1,21,23,38,-18,-9,1035,NW,3.58,0,0,72,61,45
505,2010,1,22,0,35,-18,-6,1036,NW,7.6,0,0,38,72,61
506,2010,1,22,1,29,-20,-4,1037,NW,17.43,0,0,35,38,72
507,2010,1,22,2,26,-21,-5,1037,NW,27.26,0,0,29,35,38
508,2010,1,22,3,18,-21,-6,1037,NW,35.31,0,0,26,29,35
509,2010,1,22,4,15,-20,-7,1036,NW,42.46,0,0,18,26,29
510,2010,1,22,5,15,-20,-7,1035,NW,48.27,0,0,15,18,26
511,2010,1,22,6,22,-20,-7,1035,NW,54.08,0,0,15,15,18
512,2010,1,22,7,21,-20,-7,1036,NW,59,0,0,22,15,15
513,2010,1,22,8,19,-19,-7,1036,NW,63.92,0,0,21,22,15
514,2010,1,22,9,22,-20,-5,1036,NW,67.94,0,0,19,21,22
515,2010,1,22,10,25,-19,-4,1036,NW,75.09,0,0,22,19,21
516,2010,1,22,11,22,-19,-4,1036,NW,84.03,0,0,25,22,19
517,2010,1,22,12,26,-19,-3,1035,NW,95.21,0,0,22,25,22
518,2010,1,22,13,32,-18,-3,1034,NW,105.04,0,0,26,22,25
519,2010,1,22,14,30,-19,-2,1033,NW,114.87,0,0,32,26,22
520,2010,1,22,15,32,-18,-2,1032,NW,124.7,0,0,30,32,26
521,2010,1,22,16,30,-18,-2,1032,NW,133.64,0,0,32,30,32
522,2010,1,22,17,32,-18,-2,1032,NW,139.45,0,0,30,32,30
523,2010,1,22,18,37,-18,-3,1032,NW,144.37,0,0,32,30,32
524,2010,1,22,19,49,-17,-5,1033,NW,149.29,0,0,37,32,30
525,2010,1,22,20,47,-18,-4,1033,NW,153.31,0,0,49,37,32
526,2010,1,22,21,39,-17,-4,1032,NW,159.12,0,0,47,49,37
527,2010,1,22,22,35,-17,-4,1032,NW,164.04,0,0,39,47,49
528,2010,1,22,23,48,-17,-7,1032,NW,168.06,0,0,35,39,47
529,2010,1,23,0,49,-17,-4,1033,NW,172.08,0,0,48,35,39
530,2010,1,23,1,24,-17,-8,1033,cv,0.89,0,0,49,48,35
531,2010,1,23,2,23,-17,-5,1032,NW,4.92,0,0,24,49,48
532,2010,1,23,3,20,-18,-6,1032,NW,8.05,0,0,23,24,49
533,2010,1,23,4,19,-18,-5,1031,NW,12.97,0,0,20,23,24
534,2010,1,23,5,16,-18,-6,1031,NW,16.1,0,0,19,20,23
535,2010,1,23,6,22,-18,-7,1031,NW,20.12,0,0,16,19,20
536,2010,1,23,7,24,-18,-7,1031,NW,24.14,0,0,22,16,19
537,2010,1,23,8,24,-18,-6,1031,NW,25.93,0,0,24,22,16
538,2010,1,23,9,41,-18,-2,1031,NW,30.85,0,0,24,24,22
539,2010,1,23,10,23,-17,-1,1031,NW,38.9,0,0,41,24,24
540,2010,1,23,11,19,-17,0,1030,NW,46.95,0,0,23,41,24
541,2010,1,23,12,15,-19,1,1029,NW,55,0,0,19,23,41
542,2010,1,23,13,19,-20,2,1027,NW,63.05,0,0,15,19,23
543,2010,1,23,14,17,-19,2,1025,NW,71.1,0,0,19,15,19
544,2010,1,23,15,17,-19,3,1024,NW,79.15,0,0,17,19,15
545,2010,1,23,16,22,-19,3,1024,NW,86.3,0,0,17,17,19
546,2010,1,23,17,NA,-18,2,1024,NW,91.22,0,0,22,17,17
547,2010,1,23,18,NA,-18,1,1024,NW,96.14,0,0,NA,22,17
548,2010,1,23,19,NA,-17,0,1024,NW,100.16,0,0,NA,NA,22
549,2010,1,23,20,NA,-18,0,1024,SE,1.79,0,0,NA,NA,NA
550,2010,1,23,21,NA,-15,-3,1024,cv,0.89,0,0,NA,NA,NA
551,2010,1,23,22,NA,-16,0,1023,NW,1.79,0,0,NA,NA,NA
552,2010,1,23,23,NA,-16,0,1023,NW,4.92,0,0,NA,NA,NA
553,2010,1,24,0,NA,-15,-2,1022,NW,6.71,0,0,NA,NA,NA
554,2010,1,24,1,NA,-14,-7,1022,cv,0.45,0,0,NA,NA,NA
555,2010,1,24,2,NA,-14,-8,1021,NW,1.79,0,0,NA,NA,NA
556,2010,1,24,3,NA,-16,-11,1021,NW,3.58,0,0,NA,NA,NA
557,2010,1,24,4,NA,-14,-9,1019,NW,4.47,0,0,NA,NA,NA
558,2010,1,24,5,NA,-15,-10,1019,cv,0.89,0,0,NA,NA,NA
559,2010,1,24,6,NA,-16,-12,1019,SE,0.89,0,0,NA,NA,NA
560,2010,1,24,7,NA,-15,-12,1019,cv,0.89,0,0,NA,NA,NA
561,2010,1,24,8,NA,-16,-13,1019,NE,1.79,0,0,NA,NA,NA
562,2010,1,24,9,NA,-13,-7,1020,cv,0.89,0,0,NA,NA,NA
563,2010,1,24,10,NA,-12,-4,1019,cv,1.78,0,0,NA,NA,NA
564,2010,1,24,11,NA,-13,0,1019,cv,2.67,0,0,NA,NA,NA
565,2010,1,24,12,NA,-16,4,1018,NW,4.02,0,0,NA,NA,NA
566,2010,1,24,13,NA,-19,5,1017,NW,13.85,0,0,NA,NA,NA
567,2010,1,24,14,NA,-18,5,1017,NW,22.79,0,0,NA,NA,NA
568,2010,1,24,15,NA,-19,5,1017,NW,32.62,0,0,NA,NA,NA
569,2010,1,24,16,NA,-20,5,1018,NW,40.67,0,0,NA,NA,NA
570,2010,1,24,17,NA,-19,3,1020,NW,49.61,0,0,NA,NA,NA
571,2010,1,24,18,NA,-18,1,1023,NW,61.68,0,0,NA,NA,NA
572,2010,1,24,19,NA,-20,-1,1027,NW,76.88,0,0,NA,NA,NA
573,2010,1,24,20,NA,-20,-2,1028,NW,89.84,0,0,NA,NA,NA
574,2010,1,24,21,NA,-21,-3,1029,NW,98.78,0,0,NA,NA,NA
575,2010,1,24,22,NA,-25,-4,1030,NW,113.98,0,0,NA,NA,NA
576,2010,1,24,23,NA,-26,-5,1031,NW,129.18,0,0,NA,NA,NA
577,2010,1,25,0,NA,-25,-5,1031,NW,141.25,0,0,NA,NA,NA
578,2010,1,25,1,NA,-25,-6,1031,NW,150.19,0,0,NA,NA,NA
579,2010,1,25,2,NA,-24,-6,1032,NW,162.26,0,0,NA,NA,NA
580,2010,1,25,3,NA,-24,-6,1033,NW,172.09,0,0,NA,NA,NA
581,2010,1,25,4,NA,-23,-6,1033,NW,181.92,0,0,NA,NA,NA
582,2010,1,25,5,NA,-22,-7,1033,NW,187.73,0,0,NA,NA,NA
583,2010,1,25,6,NA,-21,-7,1033,NW,192.65,0,0,NA,NA,NA
584,2010,1,25,7,NA,-21,-7,1034,NW,196.67,0,0,NA,NA,NA
585,2010,1,25,8,NA,-21,-6,1035,NW,201.59,0,0,NA,NA,NA
586,2010,1,25,9,NA,-21,-4,1036,NW,207.4,0,0,NA,NA,NA
587,2010,1,25,10,NA,-22,-3,1036,NW,216.34,0,0,NA,NA,NA
588,2010,1,25,11,NA,-22,-2,1036,NW,222.15,0,0,NA,NA,NA
589,2010,1,25,12,NA,-23,-1,1035,NW,230.2,0,0,NA,NA,NA
590,2010,1,25,13,NA,-26,1,1033,NW,238.25,0,0,NA,NA,NA
591,2010,1,25,14,NA,-25,2,1032,NW,245.4,0,0,NA,NA,NA
592,2010,1,25,15,NA,-25,2,1031,NW,252.55,0,0,NA,NA,NA
593,2010,1,25,16,NA,-24,2,1031,NW,257.47,0,0,NA,NA,NA
594,2010,1,25,17,NA,-22,1,1031,SE,4.02,0,0,NA,NA,NA
595,2010,1,25,18,NA,-19,-1,1031,SE,7.15,0,0,NA,NA,NA
596,2010,1,25,19,NA,-19,-1,1031,SE,10.28,0,0,NA,NA,NA
597,2010,1,25,20,NA,-17,-4,1031,SE,12.07,0,0,NA,NA,NA
598,2010,1,25,21,NA,-18,-1,1031,SE,15.2,0,0,NA,NA,NA
599,2010,1,25,22,NA,-18,-5,1030,cv,0.89,0,0,NA,NA,NA
600,2010,1,25,23,NA,-18,-3,1030,SE,3.13,0,0,NA,NA,NA
601,2010,1,26,0,NA,-16,-9,1030,cv,0.89,0,0,NA,NA,NA
602,2010,1,26,1,NA,-16,-8,1029,cv,1.78,0,0,NA,NA,NA
603,2010,1,26,2,NA,-16,-11,1029,cv,2.23,0,0,NA,NA,NA
604,2010,1,26,3,NA,-16,-12,1029,cv,3.12,0,0,NA,NA,NA
605,2010,1,26,4,NA,-16,-10,1028,NW,3.13,0,0,NA,NA,NA
606,2010,1,26,5,NA,-17,-10,1028,NW,4.92,0,0,NA,NA,NA
607,2010,1,26,6,NA,-17,-12,1027,NW,6.71,0,0,NA,NA,NA
608,2010,1,26,7,NA,-17,-10,1027,NW,8.5,0,0,NA,NA,NA
609,2010,1,26,8,NA,-18,-13,1028,NE,1.79,0,0,NA,NA,NA
610,2010,1,26,9,NA,-16,-8,1028,NW,4.02,0,0,NA,NA,NA
611,2010,1,26,10,NA,-16,-6,1027,NW,5.81,0,0,NA,NA,NA
612,2010,1,26,11,NA,-15,-3,1027,cv,0.89,0,0,NA,NA,NA
613,2010,1,26,12,88,-15,-1,1025,SE,1.79,0,0,NA,NA,NA
614,2010,1,26,13,85,-18,0,1024,SE,3.58,0,0,88,NA,NA
615,2010,1,26,14,90,-19,1,1023,cv,0.89,0,0,85,88,NA
616,2010,1,26,15,127,-18,2,1021,SE,1.79,0,0,90,85,88
617,2010,1,26,16,144,-17,1,1021,SE,4.92,0,0,127,90,85
618,2010,1,26,17,203,-14,-1,1021,SE,5.81,0,0,144,127,90
619,2010,1,26,18,199,-13,-3,1021,SE,6.7,0,0,203,144,127
620,2010,1,26,19,231,-13,-3,1021,cv,0.89,0,0,199,203,144
621,2010,1,26,20,274,-11,-5,1020,NE,0.89,0,0,231,199,203
622,2010,1,26,21,340,-13,-6,1020,NW,1.79,0,0,274,231,199
623,2010,1,26,22,298,-11,-5,1020,cv,0.89,0,0,340,274,231
624,2010,1,26,23,268,-11,-4,1019,NW,1.79,0,0,298,340,274
625,2010,1,27,0,299,-11,-4,1019,NW,3.58,0,0,268,298,340
626,2010,1,27,1,300,-12,-3,1018,NW,5.37,0,0,299,268,298
627,2010,1,27,2,240,-11,-4,1017,NW,7.16,0,0,300,299,268
628,2010,1,27,3,213,-11,-4,1016,NW,10.29,0,0,240,300,299
629,2010,1,27,4,171,-12,-3,1016,NW,12.08,0,0,213,240,300
630,2010,1,27,5,153,-11,-4,1016,NW,15.21,0,0,171,213,240
631,2010,1,27,6,153,-11,-5,1015,NW,17,0,0,153,171,213
632,2010,1,27,7,140,-11,-4,1015,NW,18.79,0,0,153,153,171
633,2010,1,27,8,147,-11,-3,1015,NE,3.13,0,0,140,153,153
634,2010,1,27,9,158,-10,-1,1015,NE,6.26,0,0,147,140,153
635,2010,1,27,10,153,-9,1,1015,NE,9.39,0,0,158,147,140
636,2010,1,27,11,154,-9,3,1015,NW,1.79,0,0,153,158,147
637,2010,1,27,12,143,-9,4,1014,NW,4.92,0,0,154,153,158
638,2010,1,27,13,90,-9,6,1013,NW,8.05,0,0,143,154,153
639,2010,1,27,14,55,-13,8,1012,NW,16.1,0,0,90,143,154
640,2010,1,27,15,52,-14,8,1013,NW,24.15,0,0,55,90,143
641,2010,1,27,16,41,-14,7,1014,NW,32.2,0,0,52,55,90
642,2010,1,27,17,29,-13,7,1015,NW,39.35,0,0,41,52,55
643,2010,1,27,18,37,-13,5,1016,NW,47.4,0,0,29,41,52
644,2010,1,27,19,49,-12,4,1018,NW,52.32,0,0,37,29,41
645,2010,1,27,20,56,-13,3,1019,NW,56.34,0,0,49,37,29
646,2010,1,27,21,38,-14,3,1020,NW,62.15,0,0,56,49,37
647,2010,1,27,22,37,-14,3,1021,NW,67.96,0,0,38,56,49
648,2010,1,27,23,28,-14,0,1022,NW,71.98,0,0,37,38,56
649,2010,1,28,0,20,-13,-1,1023,NW,76.9,0,0,28,37,38
650,2010,1,28,1,22,-15,-1,1023,NE,7.15,0,0,20,28,37
651,2010,1,28,2,27,-15,-1,1024,NE,12.07,0,0,22,20,28
652,2010,1,28,3,34,-15,-2,1025,NE,16.09,0,0,27,22,20
653,2010,1,28,4,27,-15,-2,1025,NE,21.01,0,0,34,27,22
654,2010,1,28,5,32,-15,-3,1025,NE,25.03,0,0,27,34,27
655,2010,1,28,6,28,-15,-3,1025,NW,3.13,0,0,32,27,34
656,2010,1,28,7,28,-15,-3,1026,NW,8.05,0,0,28,32,27
657,2010,1,28,8,18,-16,-3,1027,NW,12.97,0,0,28,28,32
658,2010,1,28,9,17,-17,-2,1028,NW,20.12,0,0,18,28,28
659,2010,1,28,10,16,-18,-2,1029,NW,25.93,0,0,17,18,28
660,2010,1,28,11,18,-19,-1,1028,NW,35.76,0,0,16,17,18
661,2010,1,28,12,16,-21,1,1027,NW,44.7,0,0,18,16,17
662,2010,1,28,13,12,-24,1,1026,NW,53.64,0,0,16,18,16
663,2010,1,28,14,13,-25,1,1026,NW,62.58,0,0,12,16,18
664,2010,1,28,15,23,-25,1,1026,NW,72.41,0,0,13,12,16
665,2010,1,28,16,21,-24,1,1026,NW,82.24,0,0,23,13,12
666,2010,1,28,17,13,-25,0,1026,NW,91.18,0,0,21,23,13
667,2010,1,28,18,14,-22,0,1027,NW,99.23,0,0,13,21,23
668,2010,1,28,19,23,-20,-1,1027,NW,103.25,0,0,14,13,21
669,2010,1,28,20,16,-21,-1,1027,NW,105.04,0,0,23,14,13
670,2010,1,28,21,25,-21,-4,1028,NE,0.89,0,0,16,23,14
671,2010,1,28,22,20,-21,-2,1027,NW,4.02,0,0,25,16,23
672,2010,1,28,23,25,-22,-2,1027,NW,7.15,0,0,20,25,16
673,2010,1,29,0,19,-22,-1,1027,NW,12.07,0,0,25,20,25
674,2010,1,29,1,24,-21,-4,1027,NW,15.2,0,0,19,25,20
675,2010,1,29,2,25,-21,-4,1026,cv,0.89,0,0,24,19,25
676,2010,1,29,3,20,-19,-8,1026,NE,1.79,0,0,25,24,19
677,2010,1,29,4,24,-20,-7,1025,cv,0.89,0,0,20,25,24
678,2010,1,29,5,17,-20,-8,1024,NW,1.79,0,0,24,20,25
679,2010,1,29,6,10,-18,-10,1024,cv,0.89,0,0,17,24,20
680,2010,1,29,7,11,-21,-2,1024,NW,4.02,0,0,10,17,24
681,2010,1,29,8,16,-21,-1,1025,NW,9.83,0,0,11,10,17
682,2010,1,29,9,20,-24,1,1025,NW,17.88,0,0,16,11,10
683,2010,1,29,10,13,-25,2,1025,NW,26.82,0,0,20,16,11
684,2010,1,29,11,12,-24,3,1024,NW,33.97,0,0,13,20,16
685,2010,1,29,12,12,-25,4,1023,NW,42.02,0,0,12,13,20
686,2010,1,29,13,12,-24,5,1022,NW,50.07,0,0,12,12,13
687,2010,1,29,14,12,-25,6,1020,NW,57.22,0,0,12,12,12
688,2010,1,29,15,31,-25,6,1020,NW,65.27,0,0,12,12,12
689,2010,1,29,16,36,-23,6,1020,NW,72.42,0,0,31,12,12
690,2010,1,29,17,42,-22,5,1020,NW,78.23,0,0,36,31,12
691,2010,1,29,18,52,-21,5,1020,NW,84.04,0,0,42,36,31
692,2010,1,29,19,26,-20,5,1020,NW,89.85,0,0,52,42,36
693,2010,1,29,20,24,-20,3,1020,NW,93.87,0,0,26,52,42
694,2010,1,29,21,25,-20,3,1020,NW,97.89,0,0,24,26,52
695,2010,1,29,22,43,-19,3,1021,NW,101.02,0,0,25,24,26
696,2010,1,29,23,47,-19,3,1020,NW,105.94,0,0,43,25,24
697,2010,1,30,0,61,-18,0,1020,NW,109.96,0,0,47,43,25
698,2010,1,30,1,66,-18,0,1020,NW,114.88,0,0,61,47,43
699,2010,1,30,2,65,-15,-1,1020,cv,1.79,0,0,66,61,47
700,2010,1,30,3,70,-15,-2,1020,NW,0.89,0,0,65,66,61
701,2010,1,30,4,36,-16,-1,1020,NW,4.02,0,0,70,65,66
702,2010,1,30,5,37,-16,-4,1019,NW,8.94,0,0,36,70,65
703,2010,1,30,6,22,-15,-5,1020,cv,0.89,0,0,37,36,70
704,2010,1,30,7,24,-16,-5,1020,NW,3.13,0,0,22,37,36
